@relation results

@attribute seed numeric
@attribute demands_count numeric
@attribute erlang numeric
@attribute usage_1 numeric
@attribute usage_2 numeric
@attribute usage_3 numeric
@attribute usage_4 numeric
@attribute usage_5 numeric
@attribute usage_class {B,E,A,D,C}
@attribute blocked_all numeric

@data
120,100000,1000,48,41,40,30,16,E,12.699431
120,100000,1000,87,69,59,17,9,A,0.080979
120,100000,1000,95,62,46,12,8,E,13.595708
120,100000,1000,79,69,51,26,8,B,0.101902
120,100000,1000,87,63,21,20,16,D,5.656182
120,100000,1000,91,67,56,38,17,E,17.231644
120,100000,1000,92,58,33,25,13,E,13.699813
120,100000,1000,72,41,39,33,11,E,13.370559
120,100000,1000,44,39,24,22,19,D,5.601038
120,100000,1000,92,32,31,17,6,E,12.762452
120,100000,1000,81,78,52,22,12,E,13.10348
120,100000,1000,97,78,57,28,2,E,14.663178
120,100000,1000,86,25,21,12,4,E,14.278188
120,100000,1000,75,65,34,32,8,B,0.139257
120,100000,1000,82,41,40,32,14,E,15.068498
120,100000,1000,99,71,60,27,17,E,18.491143
120,100000,1000,85,50,44,33,16,E,15.766648
120,100000,1000,91,34,25,22,15,E,15.162776
120,100000,1000,81,73,59,11,8,D,4.49435
120,100000,1000,95,51,39,23,8,E,12.843431
120,100000,1000,77,76,55,30,5,C,3.73572
120,100000,1000,81,63,20,6,1,C,2.497313
120,100000,1000,95,40,32,26,15,E,14.882483
120,100000,1000,71,61,50,37,13,E,14.964478
120,100000,1000,60,43,16,11,8,D,6.429805
120,100000,1000,93,61,40,38,2,A,0.054974
120,100000,1000,98,79,34,27,3,E,11.589269
120,100000,1000,98,67,43,22,12,E,15.158541
120,100000,1000,99,75,36,25,17,E,14.153161
120,100000,1000,98,70,52,31,6,D,8.51392
120,100000,1000,97,74,39,34,8,E,11.43756
120,100000,1000,75,71,42,33,16,E,13.664236
120,100000,1000,94,60,56,30,17,E,17.398092
120,100000,1000,69,59,31,23,7,B,0.842744
120,100000,1000,89,47,46,15,1,D,5.626789
120,100000,1000,86,75,35,24,16,E,13.737422
120,100000,1000,55,54,43,24,14,D,5.61925
120,100000,1000,93,73,45,26,4,E,12.56695
120,100000,1000,88,51,49,22,19,E,14.663008
120,100000,1000,80,55,44,37,16,E,15.263407
120,100000,1000,78,57,50,34,5,A,0.086485
120,100000,1000,80,77,26,14,12,E,12.174082
120,100000,1000,95,51,33,25,12,E,14.009668
120,100000,1000,83,79,57,20,11,E,14.987773
120,100000,1000,89,52,46,29,20,E,14.77499
120,100000,1000,80,77,45,20,16,E,14.950502
120,100000,1000,93,71,36,29,19,E,17.66407
120,100000,1000,80,66,46,33,20,E,14.317068
120,100000,1000,93,74,59,18,17,E,15.416387
120,100000,1000,75,65,48,14,3,A,0.039134
120,100000,1000,64,58,48,14,11,A,0.08496
120,100000,1000,66,58,41,23,15,E,12.799553
120,100000,1000,91,72,55,26,14,E,14.908149
120,100000,1000,71,68,38,31,1,A,0.039981
120,100000,1000,61,54,48,13,1,A,0.068612
120,100000,1000,99,54,39,28,17,E,15.042154
120,100000,1000,89,77,42,37,8,E,10.733735
120,100000,1000,81,80,47,26,12,E,17.359381
120,100000,1000,90,75,31,25,1,E,11.111186
120,100000,1000,84,59,52,30,15,E,16.842079
120,100000,1000,93,41,40,23,20,E,15.618835
120,100000,1000,86,77,48,27,13,E,14.32071
120,100000,1000,82,57,52,26,16,E,16.375263
120,100000,1000,81,79,53,17,6,E,12.81209
120,100000,1000,77,61,58,34,9,D,7.613492
120,100000,1000,65,63,59,25,16,E,10.027369
120,100000,1000,95,44,41,24,9,E,14.337058
120,100000,1000,85,58,33,26,13,E,13.786891
120,100000,1000,68,64,55,25,11,E,12.288266
120,100000,1000,88,80,50,38,14,E,14.75915
120,100000,1000,73,68,46,14,4,D,9.852958
120,100000,1000,89,71,56,32,19,E,15.818996
120,100000,1000,87,60,36,23,14,E,14.473605
120,100000,1000,98,60,41,37,11,E,14.691978
120,100000,1000,68,59,41,19,4,D,7.981541
120,100000,1000,65,47,34,23,5,A,0.066918
120,100000,1000,99,70,41,24,10,E,13.734288
120,100000,1000,81,77,48,28,15,E,14.560514
120,100000,1000,98,62,54,29,11,E,15.615955
120,100000,1000,72,66,40,39,2,A,0
120,100000,1000,83,51,49,35,7,D,9.259929
120,100000,1000,78,63,45,38,18,E,13.276535
120,100000,1000,83,79,51,39,17,E,16.143252
120,100000,1000,69,63,43,32,13,E,15.254344
120,100000,1000,89,51,35,21,8,E,12.163832
120,100000,1000,78,62,54,21,10,D,7.377839
120,100000,1000,75,60,58,22,14,E,15.806544
120,100000,1000,89,66,47,26,6,E,10.258193
120,100000,1000,73,57,52,38,19,E,11.673637
120,100000,1000,88,74,28,23,2,D,7.083484
120,100000,1000,80,68,49,26,20,E,12.544841
120,100000,1000,79,70,33,30,16,D,9.025885
120,100000,1000,62,45,18,15,1,B,0.152387
120,100000,1000,64,48,39,34,13,D,6.664357
120,100000,1000,96,59,25,21,6,E,14.120041
120,100000,1000,54,49,27,16,9,B,0.116979
120,100000,1000,59,56,27,26,16,E,14.473605
120,100000,1000,85,56,25,24,9,E,13.448065
120,100000,1000,78,56,29,22,15,E,16.383564
120,100000,1000,63,52,47,31,16,E,12.89705
120,100000,1000,69,60,54,39,3,A,0.042861
120,100000,1000,90,56,52,31,15,E,14.789729
120,100000,1000,58,47,34,20,19,E,12.291569
120,100000,1000,80,70,50,16,13,E,13.000477
120,100000,1000,98,79,36,25,18,E,13.546409
120,100000,1000,75,60,45,17,2,A,0.084368
120,100000,1000,69,58,47,14,4,A,0.067511
120,100000,1000,39,32,21,18,13,E,13.259848
120,100000,1000,76,60,53,35,9,B,0.117234
120,100000,1000,84,52,33,13,10,E,15.456453
120,100000,1000,75,58,56,31,15,E,10.812427
120,100000,1000,62,45,43,36,16,E,12.984129
120,100000,1000,95,67,51,33,16,E,16.147487
120,100000,1000,69,56,54,21,19,A,0.073525
120,100000,1000,92,63,36,35,15,E,12.321555
120,100000,1000,79,78,24,18,12,E,12.096152
120,100000,1000,70,32,17,12,10,E,11.32795
120,100000,1000,92,69,51,24,8,D,8.335698
120,100000,1000,88,75,42,38,9,E,11.278058
120,100000,1000,74,31,22,15,14,E,11.449927
120,100000,1000,88,67,56,8,6,E,10.461828
120,100000,1000,90,69,48,31,3,D,4.976922
120,100000,1000,84,54,42,32,3,D,6.555679
120,100000,1000,78,57,33,24,6,E,13.946562
120,100000,1000,40,32,18,17,10,E,13.649328
120,100000,1000,99,78,46,21,13,E,15.816201
120,100000,1000,63,57,35,27,6,B,0.659524
120,100000,1000,67,60,55,7,5,A,0.042692
120,100000,1000,73,69,49,35,20,E,14.248201
120,100000,1000,78,53,46,26,15,E,14.463525
120,100000,1000,84,78,37,36,1,B,0.315108
120,100000,1000,95,77,39,15,3,E,12.922632
120,100000,1000,76,56,41,32,19,E,14.527563
120,100000,1000,82,73,16,14,3,C,3.030624
120,100000,1000,58,50,39,27,19,B,0.540511
120,100000,1000,90,76,12,5,3,D,7.822886
120,100000,1000,73,68,41,29,10,E,12.886377
120,100000,1000,91,61,27,25,2,D,5.852785
120,100000,1000,82,40,29,14,12,E,16.48284
120,100000,1000,97,77,46,30,10,E,15.365817
120,100000,1000,93,70,47,34,15,E,15.932248
120,100000,1000,74,54,51,17,7,D,8.957697
120,100000,1000,74,63,58,29,11,E,12.38805
120,100000,1000,95,62,44,20,19,E,13.424517
120,100000,1000,54,33,27,25,3,B,0.140274
120,100000,1000,84,80,52,37,15,E,18.012382
120,100000,1000,63,52,32,31,13,D,9.317106
120,100000,1000,87,60,56,19,12,E,12.661228
120,100000,1000,87,80,55,14,5,E,15.206146
120,100000,1000,95,80,52,26,15,E,15.610703
120,100000,1000,89,75,55,24,4,E,11.954523
120,100000,1000,89,64,57,31,1,D,8.124949
120,100000,1000,69,52,48,23,2,A,0.055398
120,100000,1000,80,74,47,25,10,E,14.330197
120,100000,1000,88,67,37,33,14,E,14.850294
120,100000,1000,94,66,53,29,11,E,14.110977
120,100000,1000,75,60,54,38,6,A,0.03041
120,100000,1000,66,38,29,24,10,E,13.060703
120,100000,1000,76,40,36,27,6,D,4.189661
120,100000,1000,87,67,53,17,3,D,5.11313
120,100000,1000,78,68,55,39,5,B,0.124942
120,100000,1000,75,64,34,33,19,D,7.483213
120,100000,1000,80,55,50,22,2,B,0.146118
120,100000,1000,84,73,45,33,4,C,3.493036
120,100000,1000,73,71,45,20,15,E,13.397072
120,100000,1000,78,75,38,11,1,D,8.989885
120,100000,1000,72,58,56,26,9,B,0.536191
120,100000,1000,89,58,56,26,20,E,13.353702
120,100000,1000,44,40,36,21,11,D,7.355391
120,100000,1000,68,48,36,29,9,C,1.203762
120,100000,1000,84,79,30,28,6,D,6.19034
120,100000,1000,87,76,24,20,19,E,13.373862
120,100000,1000,76,53,46,25,11,E,16.691133
120,100000,1000,74,59,43,31,8,C,2.055061
120,100000,1000,72,67,49,38,18,E,11.84415
120,100000,1000,93,53,18,12,3,E,13.022416
120,100000,1000,81,74,59,33,5,D,4.569145
120,100000,1000,80,71,59,31,16,E,14.45048
120,100000,1000,70,58,45,32,6,A,0.071577
120,100000,1000,86,75,46,38,10,D,8.452085
120,100000,1000,97,76,59,13,3,E,13.408169
120,100000,1000,90,80,41,23,20,E,15.261798
120,100000,1000,78,71,48,22,20,E,12.366958
120,100000,1000,95,59,57,39,20,E,16.907981
120,100000,1000,64,53,26,25,19,E,12.900523
120,100000,1000,95,54,23,14,2,E,15.405544
120,100000,1000,98,63,48,23,19,E,14.462678
120,100000,1000,88,74,40,33,16,E,13.9602
120,100000,1000,78,40,37,29,20,E,13.694137
120,100000,1000,98,54,47,17,15,E,15.054182
120,100000,1000,87,59,43,39,12,E,14.401096
120,100000,1000,84,69,57,35,20,E,17.08993
120,100000,1000,99,69,59,20,3,E,11.42748
120,100000,1000,93,74,39,23,13,E,15.796803
120,100000,1000,77,60,24,4,1,B,0.113845
120,100000,1000,76,64,60,39,7,C,1.424253
120,100000,1000,58,31,21,9,7,D,9.107288
120,100000,1000,98,59,52,38,4,C,1.823389
120,100000,1000,66,55,46,30,14,E,13.058331
120,100000,1000,88,60,59,29,19,E,15.652125
120,100000,1000,91,78,51,16,2,E,13.688038
120,100000,1000,79,65,51,15,5,E,10.730516
120,100000,1000,50,37,28,24,6,B,0.162636
120,100000,1000,88,68,30,24,17,E,14.577455
120,100000,1000,87,61,49,38,19,E,15.361328
120,100000,1000,62,58,50,16,1,A,0.044386
120,100000,1000,89,73,54,30,5,E,12.34324
120,100000,1000,81,74,60,32,11,E,12.637341
120,100000,1000,70,64,44,33,8,A,0.057261
120,100000,1000,62,48,41,18,8,A,0.075727
120,100000,1000,72,70,47,22,19,D,8.293853
120,100000,1000,83,56,47,34,3,A,0.078353
120,100000,1000,85,55,36,34,13,E,12.115888
120,100000,1000,69,59,58,36,19,C,1.76816
120,100000,1000,89,76,51,36,14,E,14.182554
120,100000,1000,91,57,31,24,10,E,12.511382
120,100000,1000,95,80,55,35,9,E,14.623027
120,100000,1000,98,71,51,34,14,E,16.98896
120,100000,1000,78,64,53,38,6,A,0.03761
120,100000,1000,98,69,53,19,13,E,16.043553
120,100000,1000,72,56,34,26,7,D,9.863716
120,100000,1000,96,76,51,34,19,E,18.585506
120,100000,1000,97,49,39,36,7,D,6.79184
120,100000,1000,86,63,59,26,18,E,16.767453
120,100000,1000,65,50,47,36,19,E,12.990651
120,100000,1000,53,47,33,22,19,D,7.958247
120,100000,1000,94,74,56,21,20,E,13.90099
120,100000,1000,94,69,58,22,10,E,16.077181
120,100000,1000,68,56,31,29,17,E,14.078873
120,100000,1000,60,57,54,29,10,B,0.525603
120,100000,1000,72,48,41,37,20,E,13.797055
120,100000,1000,72,61,47,34,8,A,0.04049
120,100000,1000,79,61,48,10,4,E,12.996242
120,100000,1000,85,78,59,23,5,E,12.21508
120,100000,1000,94,73,49,29,17,E,13.165908
120,100000,1000,84,69,59,27,7,D,5.298636
120,100000,1000,85,53,49,16,11,E,14.178488
120,100000,1000,96,74,29,28,19,E,14.774567
120,100000,1000,81,80,55,37,2,D,6.579397
120,100000,1000,90,59,47,28,13,E,16.133003
120,100000,1000,96,37,35,32,8,E,10.224565
120,100000,1000,72,67,22,20,12,D,9.711329
120,100000,1000,64,62,43,31,18,E,16.35019
120,100000,1000,84,80,53,28,5,E,10.852239
120,100000,1000,57,52,49,26,19,A,0.059125
120,100000,1000,75,69,42,12,5,E,12.896203
120,100000,1000,63,51,49,27,3,A,0.041252
120,100000,1000,86,70,55,14,4,E,13.394192
120,100000,1000,93,52,32,10,8,E,12.307748
120,100000,1000,88,36,26,20,7,E,15.420199
120,100000,1000,78,63,59,31,14,E,11.189286
120,100000,1000,76,56,43,35,16,E,12.680033
120,100000,1000,48,45,43,34,16,D,5.032574
120,100000,1000,66,52,50,24,17,B,0.156029
120,100000,1000,93,79,56,26,10,E,15.564538
120,100000,1000,62,54,33,11,10,E,11.59342
120,100000,1000,82,56,24,23,16,E,12.000264
120,100000,1000,73,71,34,30,20,E,11.048927
120,100000,1000,84,68,44,32,17,E,13.936652
120,100000,1000,88,80,57,22,12,E,16.079383
120,100000,1000,95,67,46,18,14,E,15.592915
120,100000,1000,86,74,53,12,1,E,13.255782
120,100000,1000,71,64,57,16,8,A,0.023972
120,100000,1000,80,60,55,30,12,E,13.87651
120,100000,1000,95,77,35,30,9,E,13.504734
120,100000,1000,91,52,43,16,1,E,11.454755
120,100000,1000,80,60,59,27,13,D,5.178946
120,100000,1000,70,59,58,34,11,E,15.876088
120,100000,1000,57,56,54,30,15,B,0.306468
120,100000,1000,75,46,37,26,20,E,13.780114
120,100000,1000,93,58,55,14,9,E,12.812683
120,100000,1000,75,74,60,35,17,E,15.609348
120,100000,1000,84,51,49,36,1,D,6.707218
120,100000,1000,98,37,30,25,14,E,14.466574
120,100000,1000,93,61,53,29,9,E,11.72895
120,100000,1000,75,73,54,31,14,E,15.56115
120,100000,1000,86,79,56,32,8,E,14.250234
120,100000,1000,92,53,48,30,14,E,13.81603
120,100000,1000,72,67,37,36,16,A,0.025581
120,100000,1000,89,72,44,20,8,E,11.962993
120,100000,1000,98,64,52,36,11,E,14.652505
120,100000,1000,85,60,48,23,5,D,4.980056
120,100000,1000,74,57,29,20,7,E,12.955413
120,100000,1000,97,80,41,22,8,E,13.211396
120,100000,1000,63,62,45,29,6,A,0.042353
120,100000,1000,62,57,46,37,1,A,0.056923
120,100000,1000,59,39,25,22,19,E,10.196697
120,100000,1000,86,60,41,22,12,E,12.573642
120,100000,1000,82,70,31,19,12,E,11.546916
120,100000,1000,80,70,50,38,10,D,6.838174
120,100000,1000,75,65,54,39,20,E,14.039316
120,100000,1000,36,30,23,12,1,D,7.324643
120,100000,1000,81,80,50,22,10,E,14.373228
120,100000,1000,81,79,45,24,10,E,12.82217
120,100000,1000,86,37,31,23,6,E,12.639713
120,100000,1000,98,64,18,12,11,E,12.191616
120,100000,1000,72,66,47,19,9,A,0.087332
120,100000,1000,47,31,26,21,5,C,1.818052
120,100000,1000,80,75,44,33,20,E,16.479875
120,100000,1000,56,49,32,25,6,A,0.062683
120,100000,1000,81,59,11,3,2,A,0.023125
120,100000,1000,93,77,46,23,8,E,12.8929
120,100000,1000,87,63,50,36,12,E,14.685625
120,100000,1000,90,67,49,35,6,E,10.097336
120,100000,1000,82,77,53,38,14,E,15.769358
120,100000,1000,99,77,59,15,2,E,14.118177
120,100000,1000,71,52,51,29,4,A,0.027106
120,100000,1000,62,53,43,31,5,A,0.070476
120,100000,1000,81,33,29,27,6,D,9.461954
120,100000,1000,82,73,55,25,1,C,2.19381
120,100000,1000,85,72,59,18,15,E,13.996285
120,100000,1000,76,69,51,38,8,B,0.120368
120,100000,1000,75,44,35,18,7,E,11.066546
120,100000,1000,82,63,48,33,5,B,0.106815
120,100000,1000,96,78,46,21,2,E,13.095602
120,100000,1000,87,67,56,37,18,E,17.81256
120,100000,1000,79,68,41,21,5,D,8.085645
120,100000,1000,96,72,57,25,7,E,14.791593
120,100000,1000,97,68,59,27,11,E,15.733189
120,100000,1000,72,70,57,38,15,E,13.907089
120,100000,1000,74,63,18,9,5,E,10.857999
120,100000,1000,71,59,44,37,3,A,0.046673
120,100000,1000,53,40,37,32,14,E,14.151975
120,100000,1000,71,61,41,15,12,E,12.034655
120,100000,1000,88,71,48,25,9,D,8.886628
120,100000,1000,80,71,32,27,15,E,13.553271
120,100000,1000,73,71,26,16,14,C,1.217315
120,100000,1000,82,64,55,36,9,C,2.26437
120,100000,1000,92,78,50,36,20,E,17.049864
120,100000,1000,99,68,60,36,11,E,17.582752
120,100000,1000,79,55,47,34,1,C,3.144385
120,100000,1000,60,58,22,17,2,A,0.066156
120,100000,1000,96,74,49,23,14,E,13.435783
120,100000,1000,60,59,26,18,10,E,12.41109
120,100000,1000,89,69,38,29,14,E,12.489528
120,100000,1000,53,24,16,13,11,E,10.94855
120,100000,1000,94,64,53,32,7,E,13.248921
120,100000,1000,72,70,29,20,16,E,12.214402
120,100000,1000,97,29,19,14,12,E,16.113689
120,100000,1000,92,80,58,26,15,E,17.408003
120,100000,1000,68,66,31,23,5,B,0.114523
120,100000,1000,92,80,51,38,15,E,15.178955
120,100000,1000,96,62,39,33,16,E,15.573178
120,100000,1000,96,78,26,17,14,E,16.510539
120,100000,1000,89,76,59,20,10,E,14.90764
120,100000,1000,48,29,22,16,8,D,4.375591
120,100000,1000,66,63,56,37,15,A,0.025497
120,100000,1000,91,73,48,38,9,D,9.219948
120,100000,1000,94,74,32,28,15,E,12.881464
120,100000,1000,78,64,29,16,7,E,10.676982
120,100000,1000,81,57,36,21,18,E,15.385892
120,100000,1000,76,64,34,17,9,D,4.739405
120,100000,1000,93,78,39,17,15,E,14.949909
120,100000,1000,77,74,52,34,6,D,8.490033
120,100000,1000,98,60,53,34,16,E,17.448746
120,100000,1000,75,54,36,33,19,E,13.334982
120,100000,1000,91,71,60,28,18,E,14.610575
120,100000,1000,84,67,38,35,19,E,12.233122
120,100000,1000,82,68,42,37,5,B,0.419296
120,100000,1000,97,74,60,32,20,E,17.752757
120,100000,1000,74,70,52,36,11,D,9.029697
120,100000,1000,99,77,44,18,17,E,15.053081
120,100000,1000,82,68,54,39,7,D,6.252769
120,100000,1000,77,49,32,16,9,E,11.175563
120,100000,1000,98,42,37,19,5,E,14.387035
120,100000,1000,67,56,52,34,19,A,0.076405
120,100000,1000,93,50,43,21,4,D,8.121137
120,100000,1000,87,80,37,13,6,E,15.39953
120,100000,1000,62,46,40,27,5,A,0.097836
120,100000,1000,82,40,34,23,3,E,10.077345
120,100000,1000,88,72,53,29,15,E,16.176796
120,100000,1000,88,76,49,21,19,E,14.36552
120,100000,1000,97,53,20,15,3,E,13.838053
120,100000,1000,86,61,45,31,1,D,7.083145
120,100000,1000,86,55,48,39,6,C,1.702005
120,100000,1000,99,77,49,21,13,E,16.104541
120,100000,1000,69,54,49,39,15,D,9.400118
120,100000,1000,81,64,59,39,13,E,14.28183
120,100000,1000,95,76,60,21,6,E,12.793455
120,100000,1000,89,51,43,27,4,E,10.836484
120,100000,1000,49,39,32,20,18,B,0.967601
120,100000,1000,52,46,13,10,3,B,0.116132
120,100000,1000,90,69,54,33,17,E,13.392837
120,100000,1000,86,80,48,37,20,E,15.921321
120,100000,1000,63,48,42,26,9,A,0.082335
120,100000,1000,72,66,51,15,4,A,0.095125
120,100000,1000,90,63,54,17,5,E,10.238372
120,100000,1000,86,36,23,21,16,E,14.953382
120,100000,1000,99,70,43,38,16,E,13.951899
120,100000,1000,81,78,51,26,7,E,12.049902
120,100000,1000,88,73,40,31,16,E,14.338498
120,100000,1000,76,74,43,10,7,E,12.445311
120,100000,1000,73,46,41,33,13,E,12.860034
120,100000,1000,99,80,38,31,7,E,13.112289
120,100000,1000,79,74,55,34,12,E,15.524642
120,100000,1000,91,49,25,22,17,E,13.931569
120,100000,1000,80,77,41,34,19,E,16.289625
120,100000,1000,85,71,57,32,14,E,16.244222
120,100000,1000,89,80,30,23,8,E,11.057737
120,100000,1000,75,64,50,11,8,B,0.180594
120,100000,1000,79,66,60,15,12,E,12.361537
120,100000,1000,61,29,18,17,1,E,10.148245
120,100000,1000,98,72,54,36,18,E,16.255657
120,100000,1000,71,61,42,24,5,E,10.229817
120,100000,1000,73,48,23,22,14,E,15.21919
120,100000,1000,87,63,24,17,5,E,11.930805
120,100000,1000,81,52,48,31,16,E,12.58999
120,100000,1000,92,71,59,27,17,E,16.721881
120,100000,1000,58,55,44,25,3,A,0.067003
120,100000,1000,73,56,50,28,5,C,1.158698
120,100000,1000,94,78,36,31,13,E,12.878246
120,100000,1000,86,76,38,26,17,E,15.098314
120,100000,1000,71,56,52,33,9,A,0.048537
120,100000,1000,85,76,50,17,14,E,13.875832
120,100000,1000,94,76,49,32,7,E,13.523115
120,100000,1000,84,79,52,25,18,E,17.18658
120,100000,1000,92,61,43,32,20,E,17.035633
120,100000,1000,70,57,24,15,4,B,0.196773
120,100000,1000,86,80,60,23,14,E,16.363743
120,100000,1000,74,42,24,12,2,E,13.018011
120,100000,1000,90,69,54,35,7,E,10.582873
120,100000,1000,93,72,36,31,18,E,16.119704
120,100000,1000,88,72,31,25,9,D,8.786336
120,100000,1000,74,64,45,38,12,E,12.14418
120,100000,1000,95,72,59,33,9,E,13.403933
120,100000,1000,88,70,40,7,6,D,6.109276
120,100000,1000,55,36,35,33,18,E,17.137196
120,100000,1000,85,52,21,19,12,E,13.868632
120,100000,1000,94,76,32,9,8,E,12.602357
120,100000,1000,80,71,58,20,8,A,0.022193
120,100000,1000,86,67,58,37,17,E,15.606214
120,100000,1000,48,43,22,18,14,D,4.0687
120,100000,1000,77,72,50,18,2,B,0.100208
120,100000,1000,97,67,55,12,11,E,14.815056
120,100000,1000,94,74,43,22,10,E,14.693926
120,100000,1000,98,57,37,25,4,E,11.355988
120,100000,1000,85,64,30,23,11,E,15.434768
120,100000,1000,75,74,40,27,14,E,12.147738
120,100000,1000,94,72,56,25,15,E,16.436844
120,100000,1000,52,44,32,19,11,B,0.265809
120,100000,1000,82,60,41,7,6,C,1.153446
120,100000,1000,97,45,23,18,15,E,14.674613
120,100000,1000,72,65,49,23,19,C,1.331076
120,100000,1000,83,76,50,33,20,E,16.401013
120,100000,1000,81,59,51,33,2,D,5.986367
120,100000,1000,86,51,32,26,5,E,11.959182
120,100000,1000,70,49,27,20,19,E,13.854571
120,100000,1000,88,70,57,30,8,D,7.754697
120,100000,1000,76,63,60,11,10,B,0.660625
120,100000,1000,92,77,60,21,11,E,16.243036
120,100000,1000,79,78,38,31,14,E,14.669277
120,100000,1000,83,45,28,9,5,E,13.527689
120,100000,1000,81,77,60,28,3,B,0.210072
120,100000,1000,60,56,47,19,5,A,0.064123
120,100000,1000,99,65,41,28,10,E,13.825347
120,100000,1000,79,78,47,18,17,E,12.692908
120,100000,1000,91,80,41,12,6,E,15.345318
120,100000,1000,89,65,34,12,3,E,10.901369
120,100000,1000,90,65,28,27,11,E,13.794091
120,100000,1000,88,73,35,18,2,E,13.720989
120,100000,1000,53,51,41,28,17,D,6.060824
120,100000,1000,76,55,37,23,11,E,15.089081
120,100000,1000,95,76,47,28,7,E,13.367848
120,100000,1000,78,68,58,24,18,E,15.298137
120,100000,1000,97,66,56,38,5,D,8.00924
120,100000,1000,85,69,48,16,14,D,4.454622
120,100000,1000,98,80,38,29,14,E,14.236427
120,100000,1000,66,57,52,18,5,A,0.058109
120,100000,1000,85,70,24,11,2,E,10.10208
120,100000,1000,96,51,32,31,9,D,9.359628
120,100000,1000,82,70,46,26,6,D,7.439928
120,100000,1000,90,69,42,34,13,E,15.143548
120,100000,1000,89,78,54,39,19,E,16.60812
120,100000,1000,87,51,34,29,2,E,10.616501
120,100000,1000,75,67,52,16,15,D,4.1972
120,100000,1000,95,76,43,20,1,E,12.758047
120,100000,1000,83,30,29,22,8,E,14.102337
120,100000,1000,70,68,38,32,19,E,10.976927
120,100000,1000,93,57,56,38,7,E,13.89811
120,100000,1000,68,53,50,25,20,A,0.081996
120,100000,1000,44,30,18,3,2,D,4.992084
120,100000,1000,84,72,56,35,7,D,8.586937
120,100000,1000,86,77,46,18,17,E,13.398597
120,100000,1000,92,79,34,19,10,E,13.490503
120,100000,1000,94,72,33,23,16,E,14.794219
120,100000,1000,69,55,49,38,18,E,15.679908
120,100000,1000,81,72,59,24,13,E,14.977947
120,100000,1000,83,67,54,22,10,E,12.804975
120,100000,1000,91,62,22,12,4,E,14.50681
120,100000,1000,68,65,38,29,15,E,14.154686
120,100000,1000,88,55,53,34,19,E,14.714764
120,100000,1000,89,50,34,30,8,D,8.203133
120,100000,1000,66,51,32,24,3,A,0.05345
120,100000,1000,69,66,59,26,4,A,0.032781
120,100000,1000,72,65,52,10,6,A,0.027445
120,100000,1000,69,66,35,32,19,E,13.946562
120,100000,1000,87,69,58,22,16,D,8.364244
120,100000,1000,81,49,25,5,1,D,8.343915
120,100000,1000,88,58,27,20,19,E,15.161421
120,100000,1000,86,78,56,14,3,D,6.375339
120,100000,1000,81,70,14,11,7,D,5.069082
120,100000,1000,81,63,58,12,8,B,0.554996
120,100000,1000,94,58,54,39,5,C,2.969212
120,100000,1000,65,57,43,7,5,A,0.06192
120,100000,1000,76,70,53,34,3,A,0.037101
120,100000,1000,76,70,30,27,10,C,2.424465
120,100000,1000,80,60,50,21,15,E,10.563899
120,100000,1000,76,70,51,20,5,E,12.221094
120,100000,1000,73,64,55,28,10,B,0.297912
120,100000,1000,89,64,53,22,6,D,4.467328
120,100000,1000,73,68,41,25,18,E,12.610489
120,100000,1000,67,51,33,18,4,D,6.156881
120,100000,1000,84,77,60,27,2,C,3.41536
120,100000,1000,71,66,31,21,16,D,4.578378
120,100000,1000,82,55,46,30,19,E,15.022248
120,100000,1000,90,53,44,33,9,C,3.89141
120,100000,1000,79,75,57,35,1,D,4.526877
120,100000,1000,89,57,23,16,12,E,14.601681
120,100000,1000,96,64,60,28,16,E,16.763133
120,100000,1000,97,69,53,38,11,E,15.568774
120,100000,1000,98,63,58,33,19,E,17.247399
120,100000,1000,59,56,32,11,5,D,8.521628
120,100000,1000,73,48,40,18,6,E,13.769018
